ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1354107,Male,Yes,42,Yes,Healthcare,5,Low,2,Cat_4,C
1353592,Male,Yes,42,Yes,Healthcare,0,Average,4,Cat_4,B
1354582,Male,Yes,37,Yes,Healthcare,1,Average,2,Cat_4,A
1351396,Male,Yes,37,Yes,Healthcare,0,Low,7,Cat_4,D
1353556,Male,Yes,32,No,Healthcare,1,High,4,Cat_4,D
1354568,Male,Yes,31,No,Healthcare,0,Average,5,Cat_4,D
1351196,Male,Yes,30,Yes,Healthcare,1,High,2,Cat_4,B
1355182,Male,Yes,27,Yes,Healthcare,0,Low,5,Cat_4,D
1351668,Male,Yes,21,No,Healthcare,1,High,8,Cat_4,B
1351213,Male,No,37,Yes,Healthcare,1,Low,4,Cat_4,B
1350943,Male,No,33,Yes,Healthcare,0,Low,7,Cat_4,A
1351109,Male,No,33,No,Healthcare,0,Low,7,Cat_4,D
1353394,Male,No,32,Yes,Healthcare,8,Low,2,Cat_4,D
1353786,Male,No,31,Yes,Healthcare,0,Low,2,Cat_4,C
1356492,Male,No,31,No,Healthcare,9,Low,8,Cat_4,A
1352365,Male,No,31,No,Healthcare,1,Low,4,Cat_4,C
1355703,Male,No,31,No,Healthcare,0,Low,5,Cat_4,C
1351504,Male,No,30,No,Healthcare,0,Low,5,Cat_4,D
1352771,Male,No,30,No,Healthcare,0,Low,2,Cat_4,B
1354524,Male,No,29,Yes,Healthcare,3,Low,3,Cat_4,D
1352612,Male,No,29,No,Healthcare,0,Low,5,Cat_4,B
1351442,Male,No,28,No,Healthcare,1,Low,8,Cat_4,C
1349254,Male,No,28,No,Healthcare,1,Low,5,Cat_4,D
1354655,Male,No,28,No,Healthcare,0,Low,5,Cat_4,B
1349051,Male,No,28,No,Healthcare,0,Low,2,Cat_4,A
1356174,Male,No,27,Yes,Healthcare,1,Low,3,Cat_4,D
1352681,Male,No,26,No,Healthcare,1,Low,6,Cat_4,A
1352079,Male,No,26,No,Healthcare,1,Low,1,Cat_4,D
1352830,Male,No,26,No,Healthcare,0,Low,4,Cat_4,D
1353272,Male,No,25,Yes,Healthcare,9,Low,4,Cat_4,C
1354054,Male,No,25,Yes,Healthcare,4,Low,5,Cat_4,D
1354522,Male,No,25,Yes,Healthcare,1,Low,4,Cat_4,B
1351560,Male,No,25,No,Healthcare,7,Low,4,Cat_4,D
1352834,Male,No,25,No,Healthcare,4,Low,3,Cat_4,D
1352972,Male,No,25,No,Healthcare,1,Low,5,Cat_4,D
1354681,Male,No,25,No,Healthcare,1,Low,5,Cat_4,C
1355248,Male,No,25,No,Healthcare,0,Low,3,Cat_4,B
1353714,Male,No,23,No,Healthcare,6,Low,5,Cat_4,D
1354129,Male,No,23,No,Healthcare,3,Low,2,Cat_4,D
1351118,Male,No,23,No,Healthcare,1,Low,8,Cat_4,D
1350015,Male,No,23,No,Healthcare,1,Low,5,Cat_4,D
1353842,Male,No,23,No,Healthcare,1,Low,4,Cat_4,D
1354132,Male,No,23,No,Healthcare,1,Low,4,Cat_4,D
1354644,Male,No,23,No,Healthcare,1,Low,3,Cat_4,D
1355576,Male,No,23,No,Healthcare,1,Low,3,Cat_4,D
1354556,Male,No,23,No,Healthcare,0,Low,5,Cat_4,D
1354205,Male,No,23,No,Healthcare,0,Low,4,Cat_4,D
1355227,Male,No,23,No,Healthcare,0,Low,2,Cat_4,D
1353717,Male,No,22,No,Healthcare,9,Low,5,Cat_4,D
1348437,Male,No,22,No,Healthcare,9,Low,5,Cat_4,D
1354901,Male,No,22,No,Healthcare,2,Low,3,Cat_4,D
1355428,Male,No,22,No,Healthcare,2,Low,2,Cat_4,D
1354676,Male,No,22,No,Healthcare,1,Low,6,Cat_4,D
1351407,Male,No,22,No,Healthcare,1,Low,5,Cat_4,D
1351697,Male,No,22,No,Healthcare,1,Low,4,Cat_4,D
1356837,Male,No,22,No,Healthcare,1,Low,4,Cat_4,D
1348200,Male,No,22,No,Healthcare,1,Low,4,Cat_4,D
1354042,Male,No,22,No,Healthcare,1,Low,2,Cat_4,D
1353766,Male,No,22,No,Healthcare,0,Low,4,Cat_4,D
1354138,Male,No,22,No,Healthcare,0,Low,4,Cat_4,D
1354673,Male,No,21,No,Healthcare,3,Low,7,Cat_4,D
1355729,Male,No,21,No,Healthcare,1,Low,6,Cat_4,D
1353568,Male,No,21,No,Healthcare,1,Low,5,Cat_4,D
1349932,Male,No,21,No,Healthcare,1,Low,5,Cat_4,D
1354134,Male,No,21,No,Healthcare,1,Low,5,Cat_4,D
1353838,Male,No,21,No,Healthcare,1,Low,4,Cat_4,D
1356629,Male,No,21,No,Healthcare,1,Low,3,Cat_4,D
1354204,Male,No,21,No,Healthcare,0,Low,6,Cat_4,D
1355128,Male,No,21,No,Healthcare,0,Low,3,Cat_4,D
1355424,Male,No,20,No,Healthcare,4,Low,4,Cat_4,D
1355139,Male,No,20,No,Healthcare,3,Low,4,Cat_4,D
1350011,Male,No,20,No,Healthcare,2,Low,4,Cat_4,D
1350913,Male,No,20,No,Healthcare,2,Low,3,Cat_4,D
1351110,Male,No,20,No,Healthcare,1,Low,6,Cat_4,D
1351462,Male,No,20,No,Healthcare,1,Low,5,Cat_4,D
1353746,Male,No,20,No,Healthcare,1,Low,3,Cat_4,D
1351331,Male,No,20,No,Healthcare,1,Low,2,Cat_4,D
1353596,Male,No,20,No,Healthcare,0,Low,8,Cat_4,D
1351470,Male,No,20,No,Healthcare,0,Low,4,Cat_4,D
1355126,Male,No,20,No,Healthcare,0,Low,3,Cat_4,D
1348438,Male,No,19,No,Healthcare,8,Low,5,Cat_4,D
1352290,Male,No,19,No,Healthcare,7,Low,4,Cat_4,D
1353830,Male,No,19,No,Healthcare,4,Low,4,Cat_4,D
1350012,Male,No,19,No,Healthcare,1,Low,8,Cat_4,D
1351121,Male,No,19,No,Healthcare,1,Low,7,Cat_4,D
1353723,Male,No,19,No,Healthcare,1,Low,6,Cat_4,D
1355228,Male,No,19,No,Healthcare,1,Low,3,Cat_4,D
1351505,Male,No,19,No,Healthcare,0,Low,5,Cat_4,D
1349038,Male,No,19,No,Healthcare,0,Low,4,Cat_4,D
1355488,Male,No,18,No,Healthcare,11,Low,1,Cat_4,D
1353716,Male,No,18,No,Healthcare,8,Low,6,Cat_4,D
1353745,Male,No,18,No,Healthcare,6,Low,4,Cat_4,D
1355202,Male,No,18,No,Healthcare,5,Low,4,Cat_4,D
1354677,Male,No,18,No,Healthcare,4,Low,4,Cat_4,D
1354675,Male,No,18,No,Healthcare,1,Low,5,Cat_4,D
1350143,Male,No,18,No,Healthcare,1,Low,5,Cat_4,D
1354133,Male,No,18,No,Healthcare,1,Low,4,Cat_4,D
1351099,Male,No,18,No,Healthcare,1,Low,3,Cat_4,D
1349753,Male,No,18,No,Healthcare,1,Low,3,Cat_4,D
1350979,Male,No,18,No,Healthcare,0,Low,5,Cat_4,D
1353728,Male,No,18,No,Healthcare,0,Low,4,Cat_4,D
1355125,Male,No,18,No,Healthcare,0,Low,3,Cat_4,D
1350083,Male,No,18,No,Healthcare,0,Low,2,Cat_4,D
1348801,Female,Yes,51,No,Healthcare,0,High,3,Cat_4,D
1354581,Female,Yes,25,Yes,Healthcare,1,High,4,Cat_4,A
1349238,Female,No,43,Yes,Healthcare,2,Low,1,Cat_4,D
1353355,Female,No,43,Yes,Healthcare,1,Low,2,Cat_4,A
1349125,Female,No,40,Yes,Healthcare,9,Low,1,Cat_4,D
1354069,Female,No,33,Yes,Healthcare,8,Low,1,Cat_4,A
1352695,Female,No,33,Yes,Healthcare,0,Low,3,Cat_4,B
1353544,Female,No,33,No,Healthcare,1,Low,7,Cat_4,B
1351506,Female,No,32,Yes,Healthcare,1,Low,5,Cat_4,D
1350483,Female,No,32,Yes,Healthcare,0,Low,3,Cat_4,A
1351089,Female,No,32,Yes,Healthcare,0,Low,1,Cat_4,D
1352669,Female,No,32,No,Healthcare,2,Low,4,Cat_4,D
1352566,Female,No,32,No,Healthcare,1,Low,5,Cat_4,B
1353732,Female,No,31,Yes,Healthcare,1,Low,4,Cat_4,D
1352984,Female,No,31,No,Healthcare,1,Low,5,Cat_4,C
1347962,Female,No,30,Yes,Healthcare,0,Low,4,Cat_4,C
1352863,Female,No,30,No,Healthcare,8,Low,4,Cat_4,B
1355538,Female,No,30,No,Healthcare,8,Low,3,Cat_4,D
1353183,Female,No,30,No,Healthcare,7,Low,6,Cat_4,C
1355132,Female,No,30,No,Healthcare,3,Low,3,Cat_4,B
1352954,Female,No,29,Yes,Healthcare,9,Low,3,Cat_4,A
1355351,Female,No,29,Yes,Healthcare,2,Low,4,Cat_4,B
1348803,Female,No,29,Yes,Healthcare,1,Low,3,Cat_4,D
1352864,Female,No,29,No,Healthcare,5,Low,4,Cat_4,A
1356153,Female,No,28,No,Healthcare,1,Low,3,Cat_4,C
1352758,Female,No,28,No,Healthcare,1,Low,2,Cat_4,A
1355223,Female,No,28,No,Healthcare,0,Low,3,Cat_4,B
1352573,Female,No,27,Yes,Healthcare,1,Low,5,Cat_4,B
1355375,Female,No,27,Yes,Healthcare,0,Low,5,Cat_4,A
1352673,Female,No,27,No,Healthcare,0,Low,4,Cat_4,C
1350749,Female,No,26,Yes,Healthcare,1,Low,5,Cat_4,C
1352828,Female,No,26,No,Healthcare,1,Low,8,Cat_4,C
1351878,Female,No,25,Yes,Healthcare,3,Low,5,Cat_4,D
1352858,Female,No,25,No,Healthcare,1,Low,5,Cat_4,B
1355234,Female,No,23,No,Healthcare,9,Low,4,Cat_4,D
1348084,Female,No,23,No,Healthcare,1,Low,3,Cat_4,D
1351080,Female,No,23,No,Healthcare,0,Low,6,Cat_4,D
1352466,Female,No,23,No,Healthcare,0,Low,3,Cat_4,D
1355239,Female,No,22,No,Healthcare,2,Low,3,Cat_4,D
1351125,Female,No,22,No,Healthcare,1,Low,9,Cat_4,D
1352805,Female,No,22,No,Healthcare,1,Low,8,Cat_4,D
1354198,Female,No,22,No,Healthcare,0,Low,6,Cat_4,D
1353848,Female,No,22,No,Healthcare,0,Low,5,Cat_4,D
1352806,Female,No,22,No,Healthcare,0,Low,4,Cat_4,D
1354738,Female,No,21,No,Healthcare,9,Low,7,Cat_4,D
1349916,Female,No,21,No,Healthcare,6,Low,4,Cat_4,D
1350820,Female,No,21,No,Healthcare,3,Low,2,Cat_4,D
1347935,Female,No,21,No,Healthcare,1,Low,5,Cat_4,D
1355185,Female,No,21,No,Healthcare,1,Low,4,Cat_4,D
1351083,Female,No,21,No,Healthcare,0,Low,4,Cat_4,D
1355200,Female,No,21,No,Healthcare,0,Low,3,Cat_4,D
1352089,Female,No,21,No,Healthcare,0,Low,2,Cat_4,D
1352285,Female,No,20,No,Healthcare,4,Low,3,Cat_4,D
1348036,Female,No,20,No,Healthcare,2,Low,3,Cat_4,D
1353727,Female,No,20,No,Healthcare,1,Low,5,Cat_4,D
1353810,Female,No,20,No,Healthcare,0,Low,5,Cat_4,D
1353713,Female,No,19,No,Healthcare,7,Low,1,Cat_4,D
1356738,Female,No,19,No,Healthcare,0,Low,2,Cat_4,D
1352448,Female,No,18,No,Healthcare,9,Low,5,Cat_4,D
1355137,Female,No,18,No,Healthcare,8,Low,4,Cat_4,D
1351108,Female,No,18,No,Healthcare,7,Low,3,Cat_4,D
1352436,Female,No,18,No,Healthcare,3,Low,4,Cat_4,D
1350141,Female,No,18,No,Healthcare,0,Low,5,Cat_4,D
1349650,Female,No,18,No,Healthcare,0,Low,5,Cat_4,D
1356755,Female,No,18,No,Healthcare,0,Low,4,Cat_4,D
1349176,Male,Yes,61,Yes,Healthcare,1,Average,7,Cat_3,B
1355761,Male,Yes,39,Yes,Healthcare,7,Average,5,Cat_3,A
1356068,Male,Yes,39,Yes,Healthcare,1,Low,3,Cat_3,D
1349815,Male,Yes,38,Yes,Healthcare,1,High,4,Cat_3,D
1355317,Male,Yes,36,No,Healthcare,1,Low,2,Cat_3,A
1355757,Male,Yes,29,Yes,Healthcare,1,Low,3,Cat_3,D
1349396,Male,Yes,27,Yes,Healthcare,2,High,3,Cat_3,D
1349469,Male,Yes,27,Yes,Healthcare,2,Average,2,Cat_3,A
1349461,Male,No,62,No,Healthcare,8,Low,1,Cat_3,C
1354611,Male,No,42,Yes,Healthcare,9,Low,1,Cat_3,D
1354573,Male,No,38,Yes,Healthcare,6,Low,2,Cat_3,D
1350045,Male,No,37,No,Healthcare,0,Low,5,Cat_3,A
1349904,Male,No,32,No,Healthcare,7,Low,5,Cat_3,D
1356331,Male,No,32,No,Healthcare,7,Low,4,Cat_3,A
1349997,Male,No,31,Yes,Healthcare,0,Low,3,Cat_3,D
1350701,Male,No,29,Yes,Healthcare,1,Low,2,Cat_3,D
1350075,Male,No,29,No,Healthcare,9,Low,4,Cat_3,D
1347914,Male,No,29,No,Healthcare,9,Low,3,Cat_3,D
1352510,Male,No,27,Yes,Healthcare,8,Low,1,Cat_3,C
1349401,Male,No,27,No,Healthcare,2,Low,4,Cat_3,D
1356064,Male,No,27,No,Healthcare,1,Low,3,Cat_3,A
1349474,Male,No,26,Yes,Healthcare,1,Low,2,Cat_3,A
1349499,Male,No,26,Yes,Healthcare,0,Low,3,Cat_3,C
1351631,Male,No,26,No,Healthcare,3,Low,4,Cat_3,D
1349896,Male,No,26,No,Healthcare,1,Low,4,Cat_3,A
1354465,Male,No,26,No,Healthcare,0,Low,4,Cat_3,C
1352762,Male,No,25,Yes,Healthcare,1,Low,4,Cat_3,D
1352519,Male,No,25,No,Healthcare,0,Low,5,Cat_3,D
1354249,Male,No,25,No,Healthcare,0,Low,4,Cat_3,C
1353606,Male,No,25,No,Healthcare,0,Low,2,Cat_3,B
1349974,Male,No,23,No,Healthcare,1,Low,7,Cat_3,D
1354671,Male,No,23,No,Healthcare,1,Low,5,Cat_3,D
1352217,Male,No,23,No,Healthcare,0,Low,6,Cat_3,D
1349893,Male,No,23,No,Healthcare,0,Low,5,Cat_3,D
1354175,Male,No,23,No,Healthcare,0,Low,4,Cat_3,D
1356545,Male,No,23,No,Healthcare,0,Low,4,Cat_3,D
1353545,Male,No,23,No,Healthcare,0,Low,3,Cat_3,D
1354577,Male,No,22,No,Healthcare,9,Low,4,Cat_3,D
1354130,Male,No,22,No,Healthcare,7,Low,4,Cat_3,D
1351714,Male,No,22,No,Healthcare,0,Low,3,Cat_3,D
1349770,Male,No,22,No,Healthcare,0,Low,2,Cat_3,D
1349902,Male,No,21,No,Healthcare,9,Low,4,Cat_3,D
1355808,Male,No,21,No,Healthcare,7,Low,4,Cat_3,D
1349996,Male,No,21,No,Healthcare,1,Low,4,Cat_3,D
1355286,Male,No,21,No,Healthcare,1,Low,4,Cat_3,D
1349749,Male,No,21,No,Healthcare,1,Low,3,Cat_3,D
1349955,Male,No,21,No,Healthcare,1,Low,3,Cat_3,D
1349383,Male,No,21,No,Healthcare,0,Low,6,Cat_3,D
1349995,Male,No,21,No,Healthcare,0,Low,6,Cat_3,D
1349476,Male,No,21,No,Healthcare,0,Low,4,Cat_3,D
1354146,Male,No,20,No,Healthcare,5,Low,4,Cat_3,D
1349480,Male,No,20,No,Healthcare,1,Low,5,Cat_3,D
1350008,Male,No,20,No,Healthcare,1,Low,3,Cat_3,D
1349849,Male,No,20,No,Healthcare,1,Low,2,Cat_3,D
1356546,Male,No,20,No,Healthcare,0,Low,4,Cat_3,D
1355285,Male,No,20,No,Healthcare,0,Low,3,Cat_3,D
1349530,Male,No,19,No,Healthcare,13,Low,3,Cat_3,D
1349384,Male,No,19,No,Healthcare,7,Low,5,Cat_3,D
1355390,Male,No,19,No,Healthcare,1,Low,5,Cat_3,D
1349746,Male,No,19,No,Healthcare,1,Low,4,Cat_3,D
1355537,Male,No,19,No,Healthcare,1,Low,3,Cat_3,D
1350869,Male,No,18,No,Healthcare,4,Low,3,Cat_3,D
1349994,Male,No,18,No,Healthcare,1,Low,4,Cat_3,D
1349368,Male,No,18,No,Healthcare,0,Low,7,Cat_3,D
1355165,Male,No,18,No,Healthcare,0,Low,5,Cat_3,D
1351630,Male,No,18,No,Healthcare,0,Low,3,Cat_3,D
1349907,Male,No,18,No,Healthcare,0,Low,3,Cat_3,D
1354431,Female,Yes,43,Yes,Healthcare,0,Average,2,Cat_3,A
1351576,Female,Yes,29,Yes,Healthcare,8,Low,3,Cat_3,D
1349481,Female,Yes,28,No,Healthcare,1,Average,5,Cat_3,D
1355586,Female,Yes,26,Yes,Healthcare,8,Low,2,Cat_3,D
1354437,Female,No,52,Yes,Healthcare,0,Low,1,Cat_3,D
1349447,Female,No,49,Yes,Healthcare,8,Low,1,Cat_3,D
1355671,Female,No,43,Yes,Healthcare,0,Low,6,Cat_3,A
1348281,Female,No,40,No,Healthcare,8,Low,3,Cat_3,D
1354990,Female,No,33,No,Healthcare,1,Low,6,Cat_3,C
1355493,Female,No,32,No,Healthcare,0,Low,4,Cat_3,B
1356154,Female,No,32,No,Healthcare,0,Low,4,Cat_3,C
1348989,Female,No,31,Yes,Healthcare,9,Low,3,Cat_3,D
1352487,Female,No,31,No,Healthcare,10,Low,2,Cat_3,C
1354438,Female,No,30,Yes,Healthcare,1,Low,6,Cat_3,D
1349668,Female,No,30,Yes,Healthcare,1,Low,2,Cat_3,A
1350005,Female,No,30,Yes,Healthcare,0,Low,6,Cat_3,D
1349982,Female,No,28,Yes,Healthcare,1,Low,3,Cat_3,D
1354679,Female,No,28,No,Healthcare,8,Low,4,Cat_3,C
1351278,Female,No,28,No,Healthcare,0,Low,4,Cat_3,B
1352202,Female,No,27,No,Healthcare,0,Low,4,Cat_3,A
1352502,Female,No,26,No,Healthcare,1,Low,4,Cat_3,C
1349658,Female,No,25,Yes,Healthcare,5,Low,3,Cat_3,A
1350007,Female,No,23,No,Healthcare,6,Low,3,Cat_3,D
1349372,Female,No,23,No,Healthcare,4,Low,7,Cat_3,D
1350001,Female,No,23,No,Healthcare,1,Low,4,Cat_3,D
1355357,Female,No,23,No,Healthcare,1,Low,4,Cat_3,D
1354960,Female,No,23,No,Healthcare,1,Low,3,Cat_3,D
1352228,Female,No,23,No,Healthcare,0,Low,4,Cat_3,D
1356682,Female,No,23,No,Healthcare,0,Low,4,Cat_3,D
1350037,Female,No,23,No,Healthcare,0,Low,3,Cat_3,D
1349897,Female,No,22,No,Healthcare,6,Low,3,Cat_3,D
1349379,Female,No,22,No,Healthcare,1,Low,7,Cat_3,D
1349505,Female,No,22,No,Healthcare,0,Low,4,Cat_3,D
1349520,Female,No,22,No,Healthcare,0,Low,3,Cat_3,D
1351464,Female,No,21,No,Healthcare,9,Low,4,Cat_3,D
1354670,Female,No,21,No,Healthcare,5,Low,5,Cat_3,D
1349924,Female,No,21,No,Healthcare,1,Low,3,Cat_3,D
1348492,Female,No,21,No,Healthcare,0,Low,7,Cat_3,D
1354140,Female,No,20,No,Healthcare,8,Low,3,Cat_3,D
1349918,Female,No,19,No,Healthcare,8,Low,5,Cat_3,D
1355284,Female,No,19,No,Healthcare,1,Low,5,Cat_3,D
1354672,Female,No,19,No,Healthcare,0,Low,4,Cat_3,D
1349374,Female,No,18,No,Healthcare,12,Low,3,Cat_3,D
1352199,Female,No,18,No,Healthcare,0,Low,5,Cat_3,D
1349378,Female,No,18,No,Healthcare,0,Low,4,Cat_3,D
1348916,Male,Yes,39,Yes,Healthcare,11,Average,2,Cat_2,D
1355558,Male,Yes,29,Yes,Healthcare,2,Average,2,Cat_2,B
1356571,Male,Yes,26,Yes,Healthcare,9,High,3,Cat_2,D
1356572,Male,No,40,Yes,Healthcare,8,Low,3,Cat_2,D
1349693,Male,No,36,Yes,Healthcare,8,Low,4,Cat_2,A
1353455,Male,No,33,Yes,Healthcare,8,Low,4,Cat_2,D
1351785,Male,No,33,Yes,Healthcare,3,Low,2,Cat_2,D
1352488,Male,No,33,No,Healthcare,3,Low,5,Cat_2,B
1355414,Male,No,33,No,Healthcare,1,Low,5,Cat_2,B
1356144,Male,No,33,No,Healthcare,0,Low,4,Cat_2,B
1354336,Male,No,32,No,Healthcare,0,Low,3,Cat_2,A
1349116,Male,No,31,No,Healthcare,2,Low,5,Cat_2,A
1355193,Male,No,31,No,Healthcare,1,Low,3,Cat_2,B
1354365,Male,No,31,No,Healthcare,1,Low,3,Cat_2,B
1350220,Male,No,30,No,Healthcare,1,Low,4,Cat_2,C
1350238,Male,No,30,No,Healthcare,1,Low,4,Cat_2,D
1352244,Male,No,29,Yes,Healthcare,5,Low,4,Cat_2,D
1350263,Male,No,29,Yes,Healthcare,1,Low,4,Cat_2,D
1353116,Male,No,29,Yes,Healthcare,1,Low,1,Cat_2,D
1352625,Male,No,28,Yes,Healthcare,7,Low,4,Cat_2,C
1354486,Male,No,28,Yes,Healthcare,6,Low,5,Cat_2,D
1353352,Male,No,28,No,Healthcare,0,Low,4,Cat_2,C
1350240,Male,No,25,No,Healthcare,3,Low,5,Cat_2,D
1350815,Male,No,25,No,Healthcare,1,Low,4,Cat_2,C
1348008,Male,No,23,No,Healthcare,5,Low,5,Cat_2,D
1350169,Male,No,23,No,Healthcare,4,Low,9,Cat_2,D
1352492,Male,No,23,No,Healthcare,2,Low,3,Cat_2,D
1354555,Male,No,23,No,Healthcare,1,Low,3,Cat_2,D
1355220,Male,No,23,No,Healthcare,0,Low,3,Cat_2,D
1350906,Male,No,22,No,Healthcare,8,Low,5,Cat_2,D
1348713,Male,No,22,No,Healthcare,0,Low,5,Cat_2,D
1355747,Male,No,22,No,Healthcare,0,Low,5,Cat_2,D
1352891,Male,No,22,No,Healthcare,0,Low,4,Cat_2,D
1348060,Male,No,21,No,Healthcare,3,Low,3,Cat_2,D
1349147,Male,No,21,No,Healthcare,1,Low,4,Cat_2,D
1355233,Male,No,21,No,Healthcare,1,Low,4,Cat_2,D
1350927,Male,No,21,No,Healthcare,1,Low,2,Cat_2,D
1350168,Male,No,20,No,Healthcare,7,Low,4,Cat_2,D
1352237,Male,No,20,No,Healthcare,5,Low,5,Cat_2,D
1355728,Male,No,20,No,Healthcare,4,Low,5,Cat_2,D
1351343,Male,No,20,No,Healthcare,1,Low,5,Cat_2,D
1349148,Male,No,20,No,Healthcare,0,Low,3,Cat_2,D
1355730,Male,No,19,No,Healthcare,8,Low,5,Cat_2,D
1350928,Male,No,19,No,Healthcare,5,Low,4,Cat_2,D
1348799,Male,No,19,No,Healthcare,4,Low,6,Cat_2,D
1350938,Male,No,19,No,Healthcare,4,Low,3,Cat_2,D
1355177,Male,No,19,No,Healthcare,2,Low,5,Cat_2,D
1352508,Male,No,19,No,Healthcare,1,Low,4,Cat_2,D
1355259,Male,No,19,No,Healthcare,1,Low,4,Cat_2,D
1351342,Male,No,19,No,Healthcare,1,Low,3,Cat_2,D
1355134,Male,No,19,No,Healthcare,0,Low,4,Cat_2,D
1353726,Male,No,19,No,Healthcare,0,Low,4,Cat_2,D
1355141,Male,No,19,No,Healthcare,0,Low,3,Cat_2,D
1355113,Male,No,19,No,Healthcare,0,Low,3,Cat_2,D
1355579,Male,No,18,No,Healthcare,5,Low,4,Cat_2,D
1350200,Male,No,18,No,Healthcare,3,Low,3,Cat_2,D
1355734,Male,No,18,No,Healthcare,2,Low,4,Cat_2,D
1355254,Male,No,18,No,Healthcare,0,Low,3,Cat_2,D
1354413,Female,Yes,38,Yes,Healthcare,3,Average,3,Cat_2,D
1348917,Female,Yes,35,Yes,Healthcare,12,Average,2,Cat_2,D
1350897,Female,Yes,32,Yes,Healthcare,8,High,2,Cat_2,A
1352580,Female,Yes,26,Yes,Healthcare,6,High,7,Cat_2,D
1350699,Female,No,40,Yes,Healthcare,8,Low,4,Cat_2,D
1350838,Female,No,40,Yes,Healthcare,1,Low,1,Cat_2,D
1350988,Female,No,40,Yes,Healthcare,0,Low,1,Cat_2,D
1355112,Female,No,38,Yes,Healthcare,0,Low,1,Cat_2,C
1351023,Female,No,36,Yes,Healthcare,6,Low,3,Cat_2,D
1354161,Female,No,35,Yes,Healthcare,9,Low,2,Cat_2,D
1349866,Female,No,35,Yes,Healthcare,3,Low,6,Cat_2,D
1350780,Female,No,35,Yes,Healthcare,0,Low,1,Cat_2,D
1353015,Female,No,33,Yes,Healthcare,1,Low,5,Cat_2,B
1350835,Female,No,33,Yes,Healthcare,0,Low,4,Cat_2,B
1350975,Female,No,31,Yes,Healthcare,9,Low,3,Cat_2,A
1353069,Female,No,31,Yes,Healthcare,6,Low,4,Cat_2,D
1352609,Female,No,31,Yes,Healthcare,1,Low,4,Cat_2,B
1350365,Female,No,31,Yes,Healthcare,0,Low,3,Cat_2,C
1349300,Female,No,31,No,Healthcare,0,Low,5,Cat_2,D
1352575,Female,No,31,No,Healthcare,0,Low,5,Cat_2,D
1352641,Female,No,30,Yes,Healthcare,0,Low,5,Cat_2,D
1349264,Female,No,29,Yes,Healthcare,3,Low,4,Cat_2,C
1352435,Female,No,28,No,Healthcare,0,Low,4,Cat_2,B
1352398,Female,No,27,Yes,Healthcare,1,Low,7,Cat_2,A
1351027,Female,No,27,Yes,Healthcare,1,Low,4,Cat_2,C
1352530,Female,No,27,Yes,Healthcare,0,Low,3,Cat_2,B
1351259,Female,No,27,No,Healthcare,5,Low,3,Cat_2,D
1354322,Female,No,26,Yes,Healthcare,1,Low,7,Cat_2,B
1350605,Female,No,26,Yes,Healthcare,0,Low,4,Cat_2,A
1352846,Female,No,25,No,Healthcare,0,Low,5,Cat_2,C
1355157,Female,No,25,No,Healthcare,0,Low,4,Cat_2,D
1350680,Female,No,23,No,Healthcare,6,Low,5,Cat_2,D
1356722,Female,No,23,No,Healthcare,0,Low,4,Cat_2,D
1352214,Female,No,23,No,Healthcare,0,Low,3,Cat_2,D
1350275,Female,No,22,No,Healthcare,5,Low,3,Cat_2,D
1355361,Female,No,22,No,Healthcare,0,Low,3,Cat_2,D
1352803,Female,No,21,Yes,Healthcare,0,Low,5,Cat_2,D
1355749,Female,No,21,No,Healthcare,8,Low,7,Cat_2,D
1355021,Female,No,21,No,Healthcare,7,Low,5,Cat_2,D
1349054,Female,No,21,No,Healthcare,1,Low,7,Cat_2,D
1354497,Female,No,21,No,Healthcare,1,Low,4,Cat_2,D
1349050,Female,No,21,No,Healthcare,1,Low,4,Cat_2,D
1356208,Female,No,21,No,Healthcare,0,Low,4,Cat_2,D
1355062,Female,No,20,No,Healthcare,8,Low,4,Cat_2,D
1349122,Female,No,20,No,Healthcare,4,Low,6,Cat_2,D
1356606,Female,No,20,No,Healthcare,2,Low,6,Cat_2,D
1350682,Female,No,19,No,Healthcare,5,Low,5,Cat_2,D
1354667,Female,No,19,No,Healthcare,0,Low,5,Cat_2,D
1354136,Female,No,18,No,Healthcare,3,Low,3,Cat_2,D
1350579,Male,No,31,Yes,Healthcare,3,Low,4,Cat_1,D
1348944,Male,No,30,Yes,Healthcare,3,Low,5,Cat_1,C
1349018,Male,No,27,Yes,Healthcare,2,Low,4,Cat_1,A
1349970,Male,No,23,No,Healthcare,8,Low,4,Cat_1,D
1349877,Male,No,23,No,Healthcare,1,Low,3,Cat_1,D
1352209,Male,No,22,No,Healthcare,1,Low,3,Cat_1,D
1354256,Male,No,18,No,Healthcare,7,Low,3,Cat_1,D
1351709,Male,No,18,No,Healthcare,0,Low,3,Cat_1,D
1354487,Female,Yes,47,Yes,Healthcare,0,Average,6,Cat_1,C
1348966,Female,Yes,39,Yes,Healthcare,8,High,2,Cat_1,D
1353490,Female,Yes,31,Yes,Healthcare,0,Low,1,Cat_1,D
1354334,Female,No,41,Yes,Healthcare,12,Low,1,Cat_1,A
1349451,Female,No,41,No,Healthcare,1,Low,2,Cat_1,C
1356794,Female,No,33,No,Healthcare,0,Low,5,Cat_1,D
1352810,Female,No,32,No,Healthcare,2,Low,5,Cat_1,C
